GEO_ID|B25077_E001|B25077_M001
0500000US10003|329800|3543
0500000US10005|353300|7520
0500000US11001|724600|9892
0500000US12001|266800|6091
0500000US12003|225000|12259
0500000US12005|276900|6672
0500000US12007|180300|10325
0500000US12009|304400|4914
0500000US12011|380400|3409
0500000US12013|134000|28794
0500000US12015|291000|5597
0500000US12017|223200|5572
0500000US12019|281500|4886
0500000US12021|486800|8758
0500000US12023|186400|8387
0500000US12027|151500|8342
0500000US12029|96900|5212
0500000US12031|274900|3078
0500000US12033|234200|3947
0500000US12035|333400|7857
0500000US12037|254300|29694
0500000US12039|154700|15139
0500000US12041|191000|10268
0500000US12043|114800|26563
0500000US12045|235700|27116
0500000US12047|110400|9584
0500000US12049|129400|17577
0500000US12051|189700|12101
0500000US12053|240700|4031
0500000US12055|177900|7281
0500000US12057|333300|3171
0500000US12059|101400|12870
0500000US12061|314700|8549
0500000US12063|113900|4729
0500000US12065|198800|36867
0500000US12067|131600|26374
0500000US12069|287900|5535
0500000US12071|326300|3843
0500000US12073|279800|5722
0500000US12075|171400|13257
0500000US12077|117600|18845
0500000US12079|105900|13571
0500000US12081|359800|6119
0500000US12083|220800|4313
0500000US12085|386500|9672
0500000US12086|425400|3015
0500000US12087|723800|18808
0500000US12089|351100|11868
0500000US12091|324800|6701
0500000US12093|179000|10155
0500000US12095|358300|3552
0500000US12097|317600|4872
0500000US12099|407300|4667
0500000US12101|265800|4588
0500000US12103|319000|3967
0500000US12105|240000|2999
0500000US12107|147300|14019
0500000US12109|457600|7339
0500000US12111|305800|6369
0500000US12113|302100|8163
0500000US12115|373100|4210
0500000US12117|357300|4389
0500000US12119|356000|8554
0500000US12121|160900|10075
0500000US12123|100200|14521
0500000US12125|160400|16719
0500000US12127|278000|3445
0500000US12129|216300|14619
0500000US12131|376400|24129
0500000US12133|156000|21392
0500000US13001|81400|16698
0500000US13003|76300|17129
0500000US13005|104100|21640
0500000US13007|120100|18317
0500000US13009|164700|8919
0500000US13011|251700|17403
0500000US13013|255200|6978
0500000US13015|262200|7668
0500000US13017|114600|12572
0500000US13019|115200|12692
0500000US13021|165800|5330
0500000US13023|132900|15316
0500000US13025|91800|29777
0500000US13027|118100|12732
0500000US13029|317100|16376
0500000US13031|191600|13441
0500000US13033|107800|24212
0500000US13035|227800|13988
0500000US13037|82200|17496
0500000US13039|233900|7975
0500000US13043|135600|32616
0500000US13045|227500|7735
0500000US13047|214200|8519
0500000US13049|119000|20228
0500000US13051|273300|6317
0500000US13053|99800|66366
0500000US13055|98700|12695
0500000US13057|389800|6347
0500000US13059|271900|7902
0500000US13061|92500|21693
0500000US13063|194500|4889
0500000US13065|86300|6337
0500000US13067|373700|3636
0500000US13069|125700|11391
0500000US13071|121400|5056
0500000US13073|287400|6589
0500000US13075|123000|14848
0500000US13077|321900|9053
0500000US13079|144800|34732
0500000US13081|120800|15066
0500000US13083|166600|11142
0500000US13085|351900|19223
0500000US13087|146200|16802
0500000US13089|331400|5275
0500000US13091|108700|15997
0500000US13093|96400|10603
0500000US13095|129200|5558
0500000US13097|262200|7816
0500000US13099|130100|20259
0500000US13101|112600|20752
0500000US13103|245300|8476
0500000US13105|114600|8222
0500000US13107|88200|11659
0500000US13109|139700|11841
0500000US13111|274600|16589
0500000US13113|405600|9041
0500000US13115|194100|8956
0500000US13117|493800|7336
0500000US13119|160600|13940
0500000US13121|431200|6975
0500000US13123|278900|16656
0500000US13125|122800|61872
0500000US13127|268300|18568
0500000US13129|205600|8179
0500000US13131|136500|15499
0500000US13133|342200|34433
0500000US13135|345700|3272
0500000US13137|212000|11310
0500000US13139|313600|8352
0500000US13141|87400|8725
0500000US13143|210400|15596
0500000US13145|278700|11424
0500000US13147|206500|13788
0500000US13149|161000|21752
0500000US13151|277400|5549
0500000US13153|205600|7010
0500000US13155|105300|14855
0500000US13157|312700|8406
0500000US13159|219700|25908
0500000US13161|109300|8603
0500000US13163|93100|9882
0500000US13165|81100|16626
0500000US13167|91200|13800
0500000US13169|174600|8315
0500000US13171|201400|25630
0500000US13173|161100|11344
0500000US13175|137400|17122
0500000US13177|226900|5961
0500000US13179|180200|8798
0500000US13181|163600|30740
0500000US13183|196500|20511
0500000US13185|197900|6975
0500000US13187|277200|14021
0500000US13189|155100|16152
0500000US13191|173900|23966
0500000US13193|87000|11644
0500000US13195|198800|11827
0500000US13197|122100|41761
0500000US13199|154600|21843
0500000US13201|118300|9250
0500000US13205|105500|11767
0500000US13207|243200|18831
0500000US13209|118200|16183
0500000US13211|323100|23154
0500000US13213|173300|9317
0500000US13215|182300|5439
0500000US13217|233300|7461
0500000US13219|425100|16154
0500000US13221|198700|17069
0500000US13223|289000|7065
0500000US13225|186100|15038
0500000US13227|289600|16809
0500000US13229|132100|19460
0500000US13231|265700|16860
0500000US13233|163500|13107
0500000US13235|144300|21652
0500000US13237|222000|13091
0500000US13239|103000|37803
0500000US13241|272600|12753
0500000US13243|90900|11336
0500000US13245|163300|6411
0500000US13247|256600|8021
0500000US13249|152900|27821
0500000US13251|122300|12831
0500000US13253|111600|7953
0500000US13255|196600|8630
0500000US13257|168200|10575
0500000US13259|53000|11523
0500000US13261|122300|16107
0500000US13263|127200|18349
0500000US13265|73100|19266
0500000US13267|122400|16079
0500000US13269|82900|7845
0500000US13271|108200|26075
0500000US13273|111500|9668
0500000US13275|185300|8598
0500000US13277|143100|11885
0500000US13279|127100|11200
0500000US13281|311900|24479
0500000US13283|98400|25109
0500000US13285|187800|13060
0500000US13287|95200|11298
0500000US13289|104500|13946
0500000US13291|272600|10559
0500000US13293|149500|10555
0500000US13295|173900|10741
0500000US13297|300500|8887
0500000US13299|106500|12532
0500000US13301|78000|27650
0500000US13303|115600|8324
0500000US13305|149800|18546
0500000US13307|92200|15858
0500000US13309|74600|9993
0500000US13311|262200|13356
0500000US13313|198900|8830
0500000US13315|71200|11094
0500000US13317|105000|12266
0500000US13319|90800|7299
0500000US13321|112400|8607
0500000US15001|486400|9191
0500000US15003|873000|6770
0500000US15005|-666666666|-222222222
0500000US15007|817900|20146
0500000US15009|858600|11062
0500000US16001|476000|4278
0500000US16003|327300|40935
0500000US16005|267200|7349
0500000US16007|234200|21863
0500000US16009|255800|18256
0500000US16011|258000|12815
0500000US16013|663800|70296
0500000US16015|424100|40941
0500000US16017|433400|21467
0500000US16019|327000|7472
0500000US16021|344100|22223
0500000US16023|195800|24095
0500000US16025|248900|63979
0500000US16027|350300|5604
0500000US16029|220200|18189
0500000US16031|257300|17618
0500000US16033|203000|60014
0500000US16035|240800|17195
0500000US16037|295600|42919
0500000US16039|278300|20205
0500000US16041|304000|32936
0500000US16043|281800|22521
0500000US16045|367300|27863
0500000US16047|231800|14126
0500000US16049|284600|13443
0500000US16051|335000|25314
0500000US16053|254000|13142
0500000US16055|467400|7577
0500000US16057|342500|11434
0500000US16059|282100|26653
0500000US16061|202400|10657
0500000US16063|206700|16696
0500000US16065|365000|17483
0500000US16067|235300|13237
0500000US16069|291300|10550
0500000US16071|228100|15991
0500000US16073|281600|29743
0500000US16075|310700|22454
0500000US16077|191200|23271
0500000US16079|222700|16179
0500000US16081|595900|53077
0500000US16083|292700|9075
0500000US16085|599500|63413
0500000US16087|250300|17426
0500000US17001|155900|4554
0500000US17003|58700|10578
0500000US17005|133100|13683
0500000US17007|198600|8350
0500000US17009|142200|19435
0500000US17011|121900|3733
0500000US17013|174000|21433
0500000US17015|113500|5158
0500000US17017|95500|5981
0500000US17019|205100|4590
0500000US17021|112100|4837
0500000US17023|123100|9300
0500000US17025|94300|9272
0500000US17027|180500|5643
0500000US17029|121900|6560
0500000US17031|305200|2016
0500000US17033|113700|6900
0500000US17035|117700|8593
0500000US17037|231900|4843
0500000US17039|124200|5990
0500000US17041|142600|8313
0500000US17043|374100|2558
0500000US17045|95700|5448
0500000US17047|97500|7037
0500000US17049|179800|8764
0500000US17051|114700|10288
0500000US17053|118100|4102
0500000US17055|87700|4067
0500000US17057|102500|5090
0500000US17059|84700|5521
0500000US17061|94400|4781
0500000US17063|259200|8685
0500000US17065|108800|15103
0500000US17067|108400|3897
0500000US17069|91700|31269
0500000US17071|101600|9551
0500000US17073|145300|6624
0500000US17075|125400|7188
0500000US17077|125000|7819
0500000US17079|122900|17070
0500000US17081|118400|3997
0500000US17083|168800|12883
0500000US17085|193900|13265
0500000US17087|148200|12419
0500000US17089|303000|4134
0500000US17091|185700|4393
0500000US17093|298900|6776
0500000US17095|104900|4462
0500000US17097|326600|3775
0500000US17099|154900|3435
0500000US17101|95500|5574
0500000US17103|155100|8765
0500000US17105|131500|7802
0500000US17107|125900|5825
0500000US17109|103500|6941
0500000US17111|286900|3096
0500000US17113|198300|3556
0500000US17115|121800|3571
0500000US17117|126100|6577
0500000US17119|167900|3681
0500000US17121|100100|4848
0500000US17123|137800|9810
0500000US17125|106100|4366
0500000US17127|118000|13228
0500000US17129|179300|6041
0500000US17131|139300|8449
0500000US17133|265600|10994
0500000US17135|102200|5450
0500000US17137|128700|8657
0500000US17139|121500|8263
0500000US17141|184100|6164
0500000US17143|152600|4034
0500000US17145|105200|6698
0500000US17147|173200|7594
0500000US17149|100100|7023
0500000US17151|165300|16985
0500000US17153|81000|9539
0500000US17155|167800|9053
0500000US17157|134100|9566
0500000US17159|106600|7098
0500000US17161|144700|3326
0500000US17163|168800|4855
0500000US17165|92900|8490
0500000US17167|170300|3293
0500000US17169|106200|9773
0500000US17171|101700|11145
0500000US17173|130400|8485
0500000US17175|103500|9697
0500000US17177|127500|6121
0500000US17179|164500|3475
0500000US17181|131700|8860
0500000US17183|92900|3257
0500000US17185|103900|8247
0500000US17187|101300|6233
0500000US17189|149800|8795
0500000US17191|109400|5070
0500000US17193|100100|7895
0500000US17195|125800|5062
0500000US17197|298000|2395
0500000US17199|145600|6800
0500000US17201|155100|2189
0500000US17203|193800|6995
0500000US18001|173100|8403
0500000US18003|194300|2858
0500000US18005|221100|8046
0500000US18007|135400|10347
0500000US18009|96700|10292
0500000US18011|341800|13651
0500000US18013|242500|10811
0500000US18015|167700|8395
0500000US18017|118700|5262
0500000US18019|212400|4240
0500000US18021|128900|9350
0500000US18023|157300|7524
0500000US18025|115400|12170
0500000US18027|187500|7191
0500000US18029|227100|6235
0500000US18031|189900|11885
0500000US18033|177900|9212
0500000US18035|127600|4570
0500000US18037|212500|9758
0500000US18039|194400|5317
0500000US18041|114800|7137
0500000US18043|235100|5958
0500000US18045|133200|11829
0500000US18047|236700|16817
0500000US18049|144700|10386
0500000US18051|170500|9063
0500000US18053|116000|4296
0500000US18055|129900|14177
0500000US18057|379100|5389
0500000US18059|258100|7036
0500000US18061|219200|7825
0500000US18063|281500|4738
0500000US18065|140200|6035
0500000US18067|151500|5713
0500000US18069|146400|6470
0500000US18071|174500|6943
0500000US18073|204400|8207
0500000US18075|110100|5331
0500000US18077|180600|10640
0500000US18079|154600|9597
0500000US18081|260400|6345
0500000US18083|123500|8628
0500000US18085|200300|6981
0500000US18087|249500|17217
0500000US18089|214700|2989
0500000US18091|180700|4983
0500000US18093|164500|9868
0500000US18095|147700|4881
0500000US18097|207000|2545
0500000US18099|184500|6491
0500000US18101|150400|21609
0500000US18103|118000|4646
0500000US18105|261700|7573
0500000US18107|166300|9396
0500000US18109|220100|5272
0500000US18111|159300|10157
0500000US18113|183400|8868
0500000US18115|193500|21268
0500000US18117|143900|12680
0500000US18119|162400|8061
0500000US18121|139300|16489
0500000US18123|146000|9891
0500000US18125|128400|8792
0500000US18127|261900|5523
0500000US18129|218000|10466
0500000US18131|134600|6955
0500000US18133|205800|9265
0500000US18135|106000|6152
0500000US18137|205300|8660
0500000US18139|155900|10545
0500000US18141|179800|3491
0500000US18143|145400|11611
0500000US18145|188300|6586
0500000US18147|180200|9570
0500000US18149|148400|9623
0500000US18151|204300|13687
0500000US18153|122200|9908
0500000US18155|183200|18123
0500000US18157|217600|4579
0500000US18159|166000|8353
0500000US18161|162200|12926
0500000US18163|172300|3867
0500000US18165|109500|6133
0500000US18167|140400|4105
0500000US18169|143600|7013
0500000US18171|160000|15031
0500000US18173|228900|5603
0500000US18175|162400|8652
0500000US18177|126100|6353
0500000US18179|180000|8090
0500000US18181|163000|9996
0500000US18183|205200|10261
0500000US19001|140600|10745
0500000US19003|116900|13046
0500000US19005|171900|12974
0500000US19007|119800|9983
0500000US19009|110400|9080
0500000US19011|198400|10561
0500000US19013|182400|4361
0500000US19015|191200|9125
0500000US19017|207200|7552
0500000US19019|171400|5180
0500000US19021|146900|7995
0500000US19023|156500|6085
0500000US19025|114400|7443
0500000US19027|175700|8008
0500000US19029|133300|11541
0500000US19031|199700|11640
0500000US19033|154100|8519
0500000US19035|145100|14585
0500000US19037|164400|15119
0500000US19039|160200|16124
0500000US19041|171500|12468
0500000US19043|155700|7121
0500000US19045|153800|6044
0500000US19047|136300|17267
0500000US19049|333400|10133
0500000US19051|146000|24832
0500000US19053|109500|6870
0500000US19055|168700|9469
0500000US19057|137000|7131
0500000US19059|251600|14819
0500000US19061|226100|4218
0500000US19063|106200|8273
0500000US19065|130800|11566
0500000US19067|133300|10628
0500000US19069|118500|10697
0500000US19071|147500|11857
0500000US19073|140500|24791
0500000US19075|180500|8470
0500000US19077|163900|16280
0500000US19079|132300|12453
0500000US19081|129300|13181
0500000US19083|113000|5476
0500000US19085|165300|9789
0500000US19087|148600|8042
0500000US19089|133900|15619
0500000US19091|146900|12697
0500000US19093|108800|10989
0500000US19095|189800|9685
0500000US19097|170000|8468
0500000US19099|176800|7587
0500000US19101|161200|12070
0500000US19103|293100|6769
0500000US19105|183400|9513
0500000US19107|112200|5221
0500000US19109|135100|12228
0500000US19111|123600|7214
0500000US19113|204400|4375
0500000US19115|137600|13141
0500000US19117|117000|12958
0500000US19119|215600|10457
0500000US19121|236900|14087
0500000US19123|140900|12904
0500000US19125|211100|11156
0500000US19127|134100|6549
0500000US19129|228700|10688
0500000US19131|164100|18752
0500000US19133|122600|11531
0500000US19135|135900|12747
0500000US19137|109900|8103
0500000US19139|172400|5292
0500000US19141|158900|9123
0500000US19143|123800|12127
0500000US19145|120000|7460
0500000US19147|119300|7532
0500000US19149|218600|8699
0500000US19151|93300|8342
0500000US19153|248400|3146
0500000US19155|183600|5035
0500000US19157|184200|13329
0500000US19159|150300|18911
0500000US19161|138400|11743
0500000US19163|212500|5928
0500000US19165|156200|10283
0500000US19167|235600|7819
0500000US19169|243600|5931
0500000US19171|139900|9834
0500000US19173|109700|8019
0500000US19175|117800|6135
0500000US19177|118800|12759
0500000US19179|112900|6957
0500000US19181|252800|10044
0500000US19183|199600|10913
0500000US19185|102300|10254
0500000US19187|138500|7141
0500000US19189|132300|9510
0500000US19191|239000|9259
0500000US19193|172000|4078
0500000US19195|142300|11411
0500000US19197|109800|7760
0500000US20001|100400|9122
0500000US20003|147900|21309
0500000US20005|147900|15632
0500000US20007|92700|20461
0500000US20009|117200|6940
0500000US20011|107600|10530
0500000US20013|111100|9937
0500000US20015|199600|7525
0500000US20017|106200|8950
0500000US20019|63300|11903
0500000US20021|99400|8869
0500000US20023|119300|15776
0500000US20025|78400|7477
0500000US20027|149600|14734
0500000US20029|96300|6707
0500000US20031|139500|13306
0500000US20033|59900|13234
0500000US20035|111600|6143
0500000US20037|122400|8796
0500000US20039|78500|9073
0500000US20041|148500|11573
0500000US20043|121200|6787
0500000US20045|281600|10320
0500000US20047|70500|7020
0500000US20049|60900|9970
0500000US20051|211100|10796
0500000US20053|116300|9772
0500000US20055|191100|7029
0500000US20057|132700|17614
0500000US20059|187400|10985
0500000US20061|165000|11961
0500000US20063|119000|7324
0500000US20065|88800|16918
0500000US20067|146200|34888
0500000US20069|174700|14550
0500000US20071|108900|35123
0500000US20073|82600|6451
0500000US20075|119700|28151
0500000US20077|77300|6525
0500000US20079|173300|8697
0500000US20081|154800|31247
0500000US20083|92700|11858
0500000US20085|193600|13263
0500000US20087|200800|10478
0500000US20089|62100|27651
0500000US20091|366000|3253
0500000US20093|152500|70659
0500000US20095|107400|10918
0500000US20097|152400|13604
0500000US20099|92100|6783
0500000US20101|119000|58101
0500000US20103|260600|9285
0500000US20105|92600|15250
0500000US20107|164500|15533
0500000US20109|116600|9870
0500000US20111|142200|8412
0500000US20113|198400|9405
0500000US20115|114400|7833
0500000US20117|119500|11563
0500000US20119|122000|19304
0500000US20121|277700|11420
0500000US20123|109600|14321
0500000US20125|92100|8703
0500000US20127|120900|15204
0500000US20129|95600|3853
0500000US20131|196100|12651
0500000US20133|101200|9189
0500000US20135|85400|12149
0500000US20137|106300|32207
0500000US20139|142800|6745
0500000US20141|84700|7770
0500000US20143|164100|12417
0500000US20145|102400|18703
0500000US20147|94700|5550
0500000US20149|223000|11218
0500000US20151|114500|10033
0500000US20153|99400|14506
0500000US20155|125000|6810
0500000US20157|76000|9369
0500000US20159|105500|8682
0500000US20161|231200|10796
